user_id,usage_intensity,num_devices,has_camera,num_cameras,video_retention_days,daily_api_calls,iot_msg_per_device_per_day,automation_rules,notifications_enabled,cost_cloudfront,cost_apigw,cost_waf,cost_cognito,cost_iot_core,cost_iot_device_mgmt,cost_kvs_compute,cost_kvs_storage,cost_lambda,cost_step_functions,cost_sns,cost_dynamo_compute,cost_dynamo_storage,cost_timestream_compute,cost_timestream_storage,cost_s3_storage,cost_s3_requests,cost_s3_transfer,cost_cloudwatch,cost_network,cost_storage,cost_compute,cost_total_monthly
99,0.3189,12,False,0,30,89.9,225.4,4,True,0.049,0.0094,0.0116,0.0,0.1029,1.2,0.0,0.0,0.0365,0.03,0.002,0.0155,0.0001,0.0406,0.0002,0.0,0.0001,0.0,0.0166,0.049,0.0004,1.4653,1.5147
100,0.4244,1,True,3,30,114.7,283.4,6,True,0.0624,0.012,0.0121,0.0,0.0103,0.1,12.6433,31.6787,0.0105,0.045,0.0002,0.0079,0.0001,0.0043,0.0,9.5036,2.1157,3.7188,0.0098,3.7812,41.1824,14.9711,59.9347
101,0.7598,9,True,2,30,193.6,467.9,11,True,0.1049,0.0203,0.0135,0.0,0.1427,0.9,13.9492,34.869,0.0605,0.0825,0.0032,0.0274,0.0001,0.0632,0.0004,10.4607,2.3288,4.0933,0.0229,4.1983,45.3303,17.6141,67.1426
102,0.4287,12,False,0,7,115.8,285.8,6,False,0.0629,0.0122,0.0121,0.0,0.1247,1.2,0.0,0.0,0.0465,0.045,0.0,0.0198,0.0001,0.0514,0.0003,0.0,0.0001,0.0,0.0192,0.0629,0.0004,1.531,1.5944
103,0.6475,10,True,2,30,167.2,406.1,9,False,0.0907,0.0176,0.013,0.0,0.14,1.0,12.1006,30.2646,0.0571,0.0675,0.0,0.0253,0.0001,0.0609,0.0004,9.0794,2.0212,3.5528,0.022,3.6435,39.3444,15.5251,58.513
104,0.3133,3,False,0,14,88.6,222.3,4,False,0.0483,0.0093,0.0116,0.0,0.0255,0.3,0.0,0.0,0.0132,0.03,0.0,0.0078,0.0001,0.01,0.0001,0.0,0.0001,0.0,0.0105,0.0483,0.0002,0.4178,0.4663
105,0.4589,10,False,0,14,122.8,302.4,6,True,0.0668,0.0129,0.0122,0.0,0.1089,1.0,0.0,0.0,0.0423,0.045,0.0023,0.0187,0.0001,0.0454,0.0003,0.0,0.0001,0.0,0.0181,0.0668,0.0004,1.3058,1.373
106,0.31,2,True,1,7,87.8,220.5,4,True,0.0479,0.0092,0.0116,0.0,0.0169,0.2,3.2734,1.917,0.0105,0.03,0.0003,0.0069,0.0001,0.0066,0.0,0.5751,0.1281,0.225,0.0098,0.2729,2.4923,3.7033,6.4685
107,0.4322,6,False,0,90,116.6,287.7,6,True,0.0634,0.0122,0.0121,0.0,0.0627,0.6,0.0,0.0,0.0271,0.045,0.0013,0.0135,0.0001,0.0259,0.0002,0.0,0.0001,0.0,0.0141,0.0634,0.0003,0.8139,0.8776
108,0.6681,8,True,1,7,172.0,417.4,10,True,0.0933,0.0181,0.0131,0.0,0.1147,0.8,6.2195,3.6292,0.0492,0.075,0.0025,0.0228,0.0001,0.0501,0.0003,1.0888,0.2425,0.426,0.0199,0.5193,4.7184,7.6273,12.865
109,0.1545,6,True,2,30,51.3,135.0,2,True,0.0281,0.0054,0.0109,0.0,0.0352,0.6,3.9888,10.0598,0.0124,0.015,0.0006,0.0061,0.0001,0.0121,0.0001,3.0179,0.6719,1.1809,0.0103,1.2091,13.078,5.3687,19.6557
110,0.5869,9,False,0,14,152.9,372.8,8,True,0.083,0.0161,0.0128,0.0,0.117,0.9,0.0,0.0,0.048,0.06,0.0025,0.0218,0.0001,0.0503,0.0003,0.0,0.0001,0.0,0.0196,0.083,0.0004,1.2481,1.3316
111,0.5475,3,True,4,30,143.7,351.2,8,True,0.078,0.0151,0.0126,0.0,0.037,0.3,20.9116,52.3355,0.0212,0.06,0.0008,0.0126,0.0001,0.0158,0.0001,15.7007,3.4952,6.1437,0.0126,6.2217,68.0364,24.8945,99.1526
112,0.3812,8,False,0,30,104.6,259.6,5,True,0.0569,0.011,0.0119,0.0,0.0768,0.8,0.0,0.0,0.0303,0.0375,0.0016,0.0141,0.0001,0.0312,0.0002,0.0,0.0001,0.0,0.015,0.0569,0.0003,1.0293,1.0865
113,0.2108,8,False,0,30,64.5,165.9,3,True,0.0353,0.0068,0.0112,0.0,0.0543,0.8,0.0,0.0,0.0192,0.0225,0.001,0.0089,0.0001,0.0199,0.0001,0.0,0.0,0.0,0.012,0.0353,0.0002,0.9558,0.9914
114,0.5144,8,False,0,7,135.9,332.9,7,True,0.0738,0.0143,0.0124,0.0,0.0944,0.8,0.0,0.0,0.039,0.0525,0.002,0.0181,0.0001,0.04,0.0002,0.0,0.0001,0.0,0.0172,0.0738,0.0004,1.0901,1.1643
115,0.3941,4,True,3,7,107.6,266.8,5,True,0.0585,0.0113,0.0119,0.0,0.0393,0.4,11.8963,6.9575,0.0189,0.0375,0.0008,0.0105,0.0001,0.016,0.0001,2.0873,0.4647,0.8168,0.012,0.8753,9.045,12.9191,22.8394
116,0.5465,4,True,4,14,143.4,350.6,8,True,0.0779,0.0151,0.0126,0.0,0.0493,0.4,20.8783,24.3845,0.0252,0.06,0.0011,0.0139,0.0001,0.021,0.0001,7.3154,1.6285,2.8625,0.0136,2.9404,31.7002,23.1186,57.7591
117,0.5044,4,True,1,14,133.5,327.4,7,True,0.0725,0.014,0.0124,0.0,0.0465,0.4,4.8727,5.6929,0.0234,0.0525,0.001,0.0129,0.0001,0.0196,0.0001,1.7079,0.3803,0.6683,0.0131,0.7408,7.401,5.8485,13.9904
118,0.8204,6,True,4,7,207.8,501.2,12,True,0.1126,0.0218,0.0137,0.0,0.1011,0.6,29.8899,17.4296,0.0477,0.09,0.0023,0.0237,0.0001,0.0451,0.0003,5.2289,1.1641,2.0461,0.0195,2.1587,22.6589,32.0189,56.8365
119,0.4521,8,False,0,7,121.3,298.7,6,True,0.0659,0.0127,0.0122,0.0,0.0862,0.8,0.0,0.0,0.035,0.045,0.0018,0.0162,0.0001,0.0358,0.0002,0.0,0.0001,0.0,0.0162,0.0659,0.0003,1.0612,1.1274
120,0.2953,5,True,3,14,84.4,212.4,4,True,0.046,0.0089,0.0115,0.0,0.0409,0.5,9.4576,11.0804,0.0174,0.03,0.0008,0.009,0.0001,0.0159,0.0001,3.3241,0.74,1.3007,0.0116,1.3467,14.4048,10.8437,26.5952
121,0.5359,5,True,4,7,140.9,344.7,8,False,0.0765,0.0148,0.0125,0.0,0.0608,0.5,20.5269,11.988,0.0287,0.06,0.0,0.0149,0.0001,0.0259,0.0002,3.5964,0.8007,1.4073,0.0145,1.4838,15.5847,22.0596,39.1281
122,0.544,4,False,0,7,142.8,349.2,8,True,0.0776,0.015,0.0126,0.0,0.0492,0.4,0.0,0.0,0.0251,0.06,0.001,0.0138,0.0001,0.021,0.0001,0.0,0.0001,0.0,0.0136,0.0776,0.0003,0.6113,0.6891
123,0.7718,3,True,1,90,196.4,474.5,11,True,0.1065,0.0206,0.0135,0.0,0.0481,0.3,7.0733,53.0408,0.0288,0.0825,0.0011,0.0171,0.0001,0.0214,0.0001,15.9122,3.5423,6.2265,0.0145,6.333,68.9533,11.1633,86.4496
124,0.667,8,True,2,14,171.8,416.9,10,True,0.0932,0.018,0.0131,0.0,0.1146,0.8,12.4218,14.4968,0.0491,0.075,0.0025,0.0228,0.0001,0.05,0.0003,4.349,0.9682,1.7018,0.0199,1.795,18.8463,14.5551,35.1963
125,0.5714,10,True,2,90,149.3,364.3,8,True,0.081,0.0157,0.0127,0.0,0.1274,1.0,10.8479,81.433,0.0511,0.06,0.0027,0.0226,0.0001,0.0546,0.0003,24.4299,5.4384,9.5595,0.0204,9.6406,105.8634,17.6536,133.1576
126,0.7927,4,False,0,90,201.3,486.0,11,True,0.1091,0.0211,0.0136,0.0,0.0656,0.4,0.0,0.0,0.035,0.0825,0.0015,0.0194,0.0001,0.0292,0.0002,0.0,0.0001,0.0,0.0162,0.1091,0.0003,0.6841,0.7935
127,0.2622,11,False,0,7,76.6,194.2,3,False,0.0418,0.008,0.0114,0.0,0.0841,1.1,0.0,0.0,0.0292,0.0225,0.0,0.0126,0.0001,0.032,0.0002,0.0,0.0,0.0,0.0146,0.0418,0.0003,1.3145,1.3566
128,0.372,7,True,3,30,102.4,254.6,5,True,0.0557,0.0108,0.0118,0.0,0.0662,0.7,11.352,28.4622,0.0268,0.0375,0.0013,0.0128,0.0001,0.0267,0.0002,8.5387,1.9008,3.3412,0.014,3.397,37.0012,14.1608,54.559
129,0.3147,3,False,0,14,89.0,223.1,4,True,0.0485,0.0093,0.0116,0.0,0.0255,0.3,0.0,0.0,0.0132,0.03,0.0005,0.0078,0.0001,0.01,0.0001,0.0,0.0001,0.0,0.0105,0.0485,0.0002,0.4186,0.4672
130,0.422,5,False,0,30,114.2,282.1,6,True,0.0621,0.012,0.0121,0.0,0.0514,0.5,0.0,0.0,0.0234,0.045,0.0011,0.0121,0.0001,0.0212,0.0001,0.0,0.0001,0.0,0.0131,0.0621,0.0003,0.6913,0.7537
131,0.2247,1,False,0,7,67.8,173.6,3,True,0.037,0.0071,0.0112,0.0,0.007,0.1,0.0,0.0,0.0062,0.0225,0.0001,0.0047,0.0001,0.0026,0.0,0.0,0.0,0.0,0.0086,0.037,0.0001,0.1702,0.2074
132,0.627,1,True,4,7,162.4,394.9,9,True,0.0881,0.017,0.0129,0.0,0.0137,0.1,23.5275,13.7319,0.0148,0.0675,0.0003,0.0112,0.0001,0.0059,0.0,4.1196,0.9171,1.612,0.0109,1.7001,17.8516,24.6989,44.2506
133,0.4556,5,True,3,7,122.1,300.6,6,True,0.0663,0.0128,0.0122,0.0,0.0542,0.5,13.4131,7.8391,0.0249,0.045,0.0011,0.013,0.0001,0.0225,0.0001,2.3517,0.5236,0.9202,0.0135,0.9866,10.1911,14.6359,25.8135
134,0.2058,6,False,0,14,63.4,163.2,3,True,0.0346,0.0067,0.0111,0.0,0.0403,0.6,0.0,0.0,0.0152,0.0225,0.0007,0.0075,0.0001,0.0147,0.0001,0.0,0.0,0.0,0.011,0.0346,0.0002,0.7296,0.7645
135,0.2969,10,True,2,90,84.8,213.3,4,False,0.0462,0.0089,0.0115,0.0,0.0821,1.0,6.3311,47.6823,0.0297,0.03,0.0,0.0131,0.0001,0.032,0.0002,14.3047,3.1844,5.5975,0.0148,5.6437,61.9873,10.7377,78.3686
136,0.5627,2,False,0,30,147.2,359.5,8,False,0.0799,0.0155,0.0127,0.0,0.0252,0.2,0.0,0.0,0.0176,0.06,0.0,0.0115,0.0001,0.0108,0.0001,0.0,0.0001,0.0,0.0116,0.0799,0.0002,0.3649,0.445
137,0.6676,11,False,0,30,171.9,417.2,10,False,0.0932,0.018,0.0131,0.0,0.1576,1.1,0.0,0.0,0.0635,0.075,0.0,0.0275,0.0001,0.0688,0.0004,0.0,0.0001,0.0,0.0236,0.0932,0.0005,1.5474,1.6412
138,0.8993,3,True,2,90,226.3,544.6,13,True,0.1227,0.0238,0.0141,0.0,0.0545,0.3,16.2447,121.7598,0.0331,0.0975,0.0012,0.0197,0.0001,0.0245,0.0001,36.5279,8.1316,14.2935,0.0157,14.4162,158.288,24.9604,197.6646
139,1.0,2,False,0,30,250.0,600.0,15,False,0.1354,0.0262,0.0145,0.0,0.0396,0.2,0.0,0.0,0.0297,0.1125,0.0,0.0195,0.0001,0.018,0.0001,0.0,0.0002,0.0,0.0148,0.1354,0.0002,0.4751,0.6107
140,0.5829,9,False,0,7,152.0,370.6,8,True,0.0825,0.016,0.0127,0.0,0.1164,0.9,0.0,0.0,0.0478,0.06,0.0025,0.0216,0.0001,0.05,0.0003,0.0,0.0001,0.0,0.0195,0.0825,0.0004,1.2466,1.3295
141,0.3021,10,False,0,30,86.0,216.2,4,True,0.0469,0.009,0.0115,0.0,0.083,1.0,0.0,0.0,0.0301,0.03,0.0016,0.0133,0.0001,0.0324,0.0002,0.0,0.0001,0.0,0.0149,0.0469,0.0003,1.2259,1.2731
142,0.0736,8,True,2,14,32.3,90.5,1,False,0.0179,0.0034,0.0106,0.0,0.0362,0.8,2.6568,3.1464,0.0102,0.0075,0.0,0.0047,0.0001,0.0109,0.0001,0.9439,0.2101,0.3694,0.0097,0.3872,4.0905,3.7601,8.2378
143,0.5535,2,False,0,7,145.1,354.4,8,True,0.0788,0.0152,0.0126,0.0,0.0249,0.2,0.0,0.0,0.0173,0.06,0.0005,0.0114,0.0001,0.0106,0.0001,0.0,0.0001,0.0,0.0115,0.0788,0.0002,0.3642,0.4432
144,0.3374,2,False,0,14,94.3,235.6,5,False,0.0513,0.0099,0.0117,0.0,0.0178,0.2,0.0,0.0,0.0114,0.0375,0.0,0.0074,0.0001,0.0071,0.0,0.0,0.0001,0.0,0.01,0.0513,0.0002,0.3127,0.3643
145,0.4169,5,False,0,90,113.0,279.3,6,False,0.0614,0.0119,0.012,0.0,0.051,0.5,0.0,0.0,0.0231,0.045,0.0,0.012,0.0001,0.0209,0.0001,0.0,0.0001,0.0,0.0131,0.0614,0.0003,0.6891,0.7508
146,0.3776,6,False,0,14,103.7,257.7,5,True,0.0564,0.0109,0.0119,0.0,0.0573,0.6,0.0,0.0,0.0242,0.0375,0.0012,0.012,0.0001,0.0232,0.0001,0.0,0.0001,0.0,0.0133,0.0564,0.0003,0.7915,0.8482
147,0.4718,12,False,0,14,125.9,309.5,7,True,0.0684,0.0132,0.0123,0.0,0.1332,1.2,0.0,0.0,0.0505,0.0525,0.0028,0.0215,0.0001,0.0557,0.0003,0.0,0.0001,0.0,0.0202,0.0684,0.0005,1.562,1.6308
148,0.7132,4,True,1,7,182.6,442.3,10,True,0.099,0.0192,0.0133,0.0,0.0603,0.4,6.5908,3.845,0.0318,0.075,0.0013,0.0176,0.0001,0.0265,0.0002,1.1535,0.2569,0.4514,0.0153,0.5504,4.9988,7.5081,13.0573
149,0.5314,3,True,2,7,139.9,342.3,7,False,0.076,0.0147,0.0125,0.0,0.0362,0.3,10.1903,5.9515,0.0205,0.0525,0.0,0.0122,0.0001,0.0154,0.0001,1.7854,0.3975,0.6987,0.0124,0.7746,7.7371,11.0644,19.5761
150,0.4683,12,True,2,7,125.0,307.6,7,False,0.0679,0.0131,0.0123,0.0,0.1325,1.2,9.1514,5.3477,0.0502,0.0525,0.0,0.0213,0.0001,0.0554,0.0003,1.6043,0.3572,0.6278,0.0202,0.6957,6.9525,11.066,18.7141
151,0.2929,2,False,0,30,83.8,211.1,4,True,0.0457,0.0088,0.0115,0.0,0.0163,0.2,0.0,0.0,0.0101,0.03,0.0003,0.0066,0.0001,0.0063,0.0,0.0,0.0001,0.0,0.0096,0.0457,0.0002,0.2996,0.3455
152,0.1651,1,False,0,30,53.8,140.8,2,True,0.0295,0.0056,0.011,0.0,0.006,0.1,0.0,0.0,0.0049,0.015,0.0001,0.0038,0.0001,0.0021,0.0,0.0,0.0,0.0,0.0083,0.0295,0.0001,0.1569,0.1865
153,0.4027,6,False,0,7,109.6,271.5,6,True,0.0596,0.0115,0.012,0.0,0.0598,0.6,0.0,0.0,0.0256,0.045,0.0012,0.0127,0.0001,0.0244,0.0001,0.0,0.0001,0.0,0.0137,0.0596,0.0003,0.806,0.8659
154,0.4892,5,True,3,14,130.0,319.1,7,True,0.0706,0.0136,0.0123,0.0,0.0569,0.5,14.2446,16.6447,0.0265,0.0525,0.0012,0.0138,0.0001,0.0239,0.0001,4.9934,1.1117,1.9539,0.0139,2.0246,21.6384,16.0711,39.734
155,0.8536,8,False,0,7,215.6,519.5,12,True,0.1168,0.0226,0.0139,0.0,0.1392,0.8,0.0,0.0,0.0612,0.09,0.0031,0.0285,0.0001,0.0623,0.0004,0.0,0.0001,0.0,0.0231,0.1168,0.0005,1.2441,1.3615
156,0.5261,11,False,0,7,138.6,339.3,7,False,0.0753,0.0146,0.0125,0.0,0.1319,1.1,0.0,0.0,0.0514,0.0525,0.0,0.0223,0.0001,0.056,0.0003,0.0,0.0001,0.0,0.0205,0.0753,0.0005,1.4618,1.5375
157,0.6965,12,True,4,14,178.7,433.1,10,True,0.0969,0.0188,0.0132,0.0,0.1777,1.2,25.8153,30.1231,0.0708,0.075,0.0039,0.0302,0.0001,0.078,0.0005,9.0369,2.0118,3.5362,0.0256,3.6331,39.1606,29.5202,72.3139
158,0.4001,4,False,0,30,109.0,270.1,6,False,0.0593,0.0114,0.012,0.0,0.0397,0.4,0.0,0.0,0.0193,0.045,0.0,0.0106,0.0001,0.0162,0.0001,0.0,0.0001,0.0,0.0121,0.0593,0.0002,0.5663,0.6258
159,0.263,12,False,0,14,76.8,194.7,3,True,0.0419,0.0081,0.0114,0.0,0.0918,1.2,0.0,0.0,0.0315,0.0225,0.0018,0.0134,0.0001,0.035,0.0002,0.0,0.0,0.0,0.0152,0.0419,0.0003,1.4307,1.473
160,0.307,8,False,0,14,87.1,218.8,4,True,0.0475,0.0091,0.0116,0.0,0.067,0.8,0.0,0.0,0.0255,0.03,0.0013,0.0118,0.0001,0.0263,0.0002,0.0,0.0001,0.0,0.0137,0.0475,0.0003,0.9963,1.0441
161,0.355,1,True,2,14,98.4,245.2,5,True,0.0536,0.0103,0.0118,0.0,0.0092,0.1,7.2867,8.5279,0.009,0.0375,0.0002,0.0068,0.0001,0.0037,0.0,2.5584,0.5696,1.0011,0.0094,1.0547,11.0865,8.0541,20.1952
162,0.9257,12,False,0,7,232.5,559.1,13,False,0.126,0.0244,0.0142,0.0,0.2231,1.2,0.0,0.0,0.0915,0.0975,0.0,0.0391,0.0001,0.1006,0.0006,0.0,0.0001,0.0,0.031,0.126,0.0007,1.8216,1.9483
163,0.3357,2,False,0,7,93.9,234.6,5,True,0.0511,0.0099,0.0117,0.0,0.0177,0.2,0.0,0.0,0.0113,0.0375,0.0004,0.0074,0.0001,0.007,0.0,0.0,0.0001,0.0,0.01,0.0511,0.0002,0.3129,0.3642
164,0.6677,8,False,0,90,171.9,417.2,10,True,0.0933,0.0181,0.0131,0.0,0.1147,0.8,0.0,0.0,0.0492,0.075,0.0025,0.0228,0.0001,0.0501,0.0003,0.0,0.0001,0.0,0.0199,0.0933,0.0004,1.1654,1.259
165,0.3194,10,False,0,30,90.1,225.7,4,True,0.0491,0.0095,0.0116,0.0,0.0858,1.0,0.0,0.0,0.0314,0.03,0.0017,0.0139,0.0001,0.0339,0.0002,0.0,0.0001,0.0,0.0152,0.0491,0.0003,1.2331,1.2825
166,0.6863,3,False,0,90,176.3,427.5,10,False,0.0956,0.0185,0.0132,0.0,0.0439,0.3,0.0,0.0,0.0259,0.075,0.0,0.0154,0.0001,0.0192,0.0001,0.0,0.0001,0.0,0.0138,0.0956,0.0002,0.525,0.6209
167,0.577,4,True,4,90,150.6,367.3,8,True,0.0817,0.0158,0.0127,0.0,0.0513,0.4,21.8806,164.2471,0.0263,0.06,0.0011,0.0145,0.0001,0.022,0.0001,49.2741,10.9689,19.2812,0.0139,19.3629,213.5215,33.4674,266.3518
168,0.4687,6,False,0,14,125.1,307.8,7,True,0.068,0.0131,0.0123,0.0,0.0663,0.6,0.0,0.0,0.0291,0.0525,0.0014,0.0144,0.0001,0.0277,0.0002,0.0,0.0001,0.0,0.0146,0.068,0.0003,0.8315,0.8998
169,0.4918,11,False,0,90,130.6,320.5,7,False,0.0709,0.0137,0.0124,0.0,0.1257,1.1,0.0,0.0,0.0486,0.0525,0.0,0.0211,0.0001,0.0529,0.0003,0.0,0.0001,0.0,0.0197,0.0709,0.0005,1.4467,1.5181
170,0.369,3,False,0,14,101.7,253.0,5,False,0.0554,0.0107,0.0118,0.0,0.0282,0.3,0.0,0.0,0.0151,0.0375,0.0,0.0089,0.0001,0.0114,0.0001,0.0,0.0001,0.0,0.011,0.0554,0.0002,0.4346,0.4902
171,0.5892,8,True,4,7,153.5,374.1,8,True,0.0833,0.0161,0.0128,0.0,0.1043,0.8,22.2829,13.0086,0.0439,0.06,0.0022,0.0204,0.0001,0.0449,0.0003,3.9026,0.8688,1.5271,0.0185,1.6104,16.9116,24.2749,42.7969
172,0.409,6,True,4,7,111.1,275.0,6,True,0.0604,0.0117,0.012,0.0,0.0604,0.6,16.3521,9.5617,0.0259,0.045,0.0012,0.0129,0.0001,0.0247,0.0001,2.8685,0.6386,1.1225,0.0138,1.1829,12.4305,17.7983,31.4117
173,0.2549,2,False,0,7,74.9,190.2,3,True,0.0409,0.0079,0.0113,0.0,0.015,0.2,0.0,0.0,0.009,0.0225,0.0003,0.0059,0.0001,0.0057,0.0,0.0,0.0,0.0,0.0094,0.0409,0.0002,0.287,0.3281
174,0.2444,9,True,2,7,72.4,184.4,3,True,0.0395,0.0076,0.0113,0.0,0.0661,0.9,5.4677,3.2068,0.0235,0.0225,0.0012,0.0106,0.0001,0.0249,0.0001,0.962,0.2142,0.3765,0.0132,0.416,4.1691,6.7628,11.3479
175,0.5345,10,False,0,14,140.6,344.0,8,True,0.0764,0.0148,0.0125,0.0,0.1213,1.0,0.0,0.0,0.0483,0.06,0.0026,0.0213,0.0001,0.0516,0.0003,0.0,0.0001,0.0,0.0197,0.0764,0.0004,1.3522,1.429
176,0.8158,7,True,3,30,206.7,498.7,12,True,0.1121,0.0217,0.0137,0.0,0.1174,0.7,22.3054,55.7447,0.0531,0.09,0.0026,0.0255,0.0001,0.0524,0.0003,16.7234,3.7229,6.5439,0.0209,6.656,72.4685,27.1257,106.2502
177,0.532,3,False,0,30,140.0,342.6,7,True,0.076,0.0147,0.0125,0.0,0.0363,0.3,0.0,0.0,0.0206,0.0525,0.0008,0.0123,0.0001,0.0154,0.0001,0.0,0.0001,0.0,0.0124,0.076,0.0002,0.4775,0.5537
178,0.4763,2,False,0,14,126.9,311.9,7,True,0.069,0.0133,0.0123,0.0,0.0223,0.2,0.0,0.0,0.0152,0.0525,0.0005,0.01,0.0001,0.0094,0.0001,0.0,0.0001,0.0,0.011,0.069,0.0002,0.3465,0.4156
179,0.5572,6,True,3,7,145.9,356.4,8,True,0.0792,0.0153,0.0126,0.0,0.075,0.6,15.9211,9.2967,0.0337,0.06,0.0016,0.0168,0.0001,0.0321,0.0002,2.789,0.6209,1.0914,0.0158,1.1706,12.086,17.4051,30.6617
180,0.7612,7,False,0,30,193.9,468.7,11,True,0.1051,0.0204,0.0135,0.0,0.1111,0.7,0.0,0.0,0.0499,0.0825,0.0025,0.0239,0.0001,0.0492,0.0003,0.0,0.0001,0.0,0.0201,0.1051,0.0004,1.0731,1.1787
181,0.5439,7,True,2,14,142.8,349.1,8,True,0.0775,0.015,0.0126,0.0,0.086,0.7,10.3954,12.1414,0.037,0.06,0.0018,0.0177,0.0001,0.0367,0.0002,3.6424,0.8109,1.4253,0.0167,1.5028,15.7842,12.1899,29.4769
182,0.4178,3,False,0,7,113.2,279.8,6,True,0.0615,0.0119,0.012,0.0,0.0306,0.3,0.0,0.0,0.0168,0.045,0.0006,0.0099,0.0001,0.0126,0.0001,0.0,0.0001,0.0,0.0114,0.0615,0.0002,0.4509,0.5127
183,0.7213,7,False,0,14,184.5,446.7,10,False,0.1001,0.0194,0.0133,0.0,0.1065,0.7,0.0,0.0,0.0475,0.075,0.0,0.0228,0.0001,0.0469,0.0003,0.0,0.0001,0.0,0.0194,0.1001,0.0004,1.0509,1.1514
184,0.5858,4,False,0,14,152.7,372.2,8,True,0.0829,0.016,0.0127,0.0,0.0519,0.4,0.0,0.0,0.0267,0.06,0.0011,0.0147,0.0001,0.0223,0.0001,0.0,0.0001,0.0,0.014,0.0829,0.0003,0.6196,0.7028
185,0.8072,9,True,2,14,204.7,493.9,12,True,0.111,0.0215,0.0137,0.0,0.1497,0.9,14.7276,17.177,0.0639,0.09,0.0033,0.029,0.0001,0.0667,0.0004,5.1531,1.1472,2.0164,0.0238,2.1274,22.3307,17.2364,41.6945
186,0.5366,10,True,1,30,141.1,345.2,8,True,0.0766,0.0148,0.0125,0.0,0.1217,1.0,5.1382,12.8605,0.0485,0.06,0.0026,0.0214,0.0001,0.0518,0.0003,3.8582,0.8589,1.5097,0.0197,1.5863,16.7191,7.3502,25.6556
187,0.2551,8,False,0,30,74.9,190.3,3,True,0.0409,0.0079,0.0113,0.0,0.0602,0.8,0.0,0.0,0.022,0.0225,0.0011,0.0102,0.0001,0.0228,0.0001,0.0,0.0,0.0,0.0128,0.0409,0.0003,0.971,1.0121
188,0.2264,1,False,0,30,68.2,174.5,3,True,0.0373,0.0072,0.0112,0.0,0.007,0.1,0.0,0.0,0.0062,0.0225,0.0001,0.0047,0.0001,0.0026,0.0,0.0,0.0,0.0,0.0086,0.0373,0.0001,0.1703,0.2077
189,0.8302,12,False,0,7,210.1,506.6,12,True,0.1139,0.0221,0.0138,0.0,0.2041,1.2,0.0,0.0,0.0829,0.09,0.0046,0.0354,0.0001,0.0912,0.0005,0.0,0.0001,0.0,0.0287,0.1139,0.0007,1.773,1.8875
190,0.8447,1,True,4,30,213.5,514.6,12,False,0.1157,0.0224,0.0138,0.0,0.0173,0.1,30.6921,76.6965,0.0195,0.09,0.0,0.0147,0.0001,0.0077,0.0,23.0089,5.1221,9.0035,0.0121,9.1192,99.7056,36.1118,144.9366
191,0.4641,12,True,1,30,124.1,305.3,6,True,0.0674,0.013,0.0122,0.0,0.1317,1.2,4.5413,11.3737,0.0497,0.045,0.0027,0.0212,0.0001,0.0549,0.0003,3.4121,0.7596,1.3352,0.02,1.4026,14.7863,6.8515,23.0404
192,0.4234,1,False,0,7,114.5,282.8,6,True,0.0622,0.012,0.0121,0.0,0.0103,0.1,0.0,0.0,0.0105,0.045,0.0002,0.0079,0.0001,0.0042,0.0,0.0,0.0001,0.0,0.0097,0.0622,0.0001,0.2121,0.2744
193,0.7923,7,True,2,14,201.2,485.8,11,True,0.1091,0.0211,0.0136,0.0,0.1147,0.7,14.4831,16.8928,0.0517,0.0825,0.0026,0.0248,0.0001,0.051,0.0003,5.0678,1.1283,1.9831,0.0205,2.0921,21.961,16.6939,40.747
194,0.2786,2,True,4,14,80.5,203.2,4,True,0.0439,0.0084,0.0114,0.0,0.0158,0.2,12.0602,14.1347,0.0097,0.03,0.0003,0.0064,0.0001,0.0061,0.0,4.2404,0.944,1.6593,0.0095,1.7032,18.3753,13.3019,33.3804
195,0.3211,2,False,0,14,90.4,226.6,4,False,0.0493,0.0095,0.0116,0.0,0.0172,0.2,0.0,0.0,0.0108,0.03,0.0,0.0071,0.0001,0.0068,0.0,0.0,0.0001,0.0,0.0098,0.0493,0.0002,0.303,0.3524
196,0.6287,9,True,3,7,162.7,395.8,9,True,0.0883,0.0171,0.0129,0.0,0.1232,0.9,17.6859,10.3224,0.0511,0.0675,0.0027,0.0231,0.0001,0.0534,0.0003,3.0967,0.6895,1.2118,0.0204,1.3001,13.4195,19.6468,34.3664
197,0.4211,9,False,0,14,114.0,281.6,6,False,0.062,0.012,0.0121,0.0,0.0924,0.9,0.0,0.0,0.0362,0.045,0.0,0.0163,0.0001,0.038,0.0002,0.0,0.0001,0.0,0.0165,0.062,0.0004,1.1685,1.2308
198,0.499,2,True,3,7,132.3,324.4,7,False,0.0718,0.0139,0.0124,0.0,0.0231,0.2,14.4849,8.462,0.0158,0.0525,0.0,0.0104,0.0001,0.0097,0.0001,2.5386,0.5652,0.9934,0.0111,1.0652,11.0007,15.3989,27.4649
199,0.4673,12,False,0,7,124.8,307.0,7,True,0.0678,0.0131,0.0122,0.0,0.1323,1.2,0.0,0.0,0.0501,0.0525,0.0028,0.0213,0.0001,0.0553,0.0003,0.0,0.0001,0.0,0.0201,0.0678,0.0005,1.5598,1.6281
